date | value
2004-05-24 | 328
2011-01-07 | 26
2024-09-24 | 751
2009-11-09 | 279
2016-03-04 | 166
2022-10-07 | 827
2021-02-07 | 100
2003-09-05 | 534
2021-12-27 | 234
2012-05-25 | 138
2003-05-26 | 262
2001-02-22 | 169
2006-01-09 | 905
2023-11-17 | 694
2008-08-20 | 214
2010-12-09 | 631
2009-04-26 | 123
2008-02-18 | 936
2017-11-03 | 796
2019-04-02 | 375
2002-02-26 | 350
2021-02-25 | 879
2012-08-14 | 147
2024-07-11 | 158
2007-04-02 | 892
2000-07-18 | 94
2019-04-11 | 563
2000-01-08 | 427
2017-05-26 | 13
2014-10-26 | 354
2019-07-02 | 968
2011-01-03 | 393
2004-08-07 | 156
2003-12-16 | 697
2000-06-25 | 725
2005-12-25 | 675
2006-02-25 | 821
2011-06-16 | 580
2001-05-25 | 212
2010-07-19 | 992
2014-01-05 | 494
2013-08-08 | 965
2022-08-12 | 2
2013-04-02 | 294
2006-07-04 | 692
2003-11-05 | 331
2023-05-09 | 35
2006-03-28 | 447
2000-09-22 | 513
2004-05-19 | 876
2016-10-24 | 754
2019-09-22 | 602
2005-01-15 | 686
2015-11-26 | 238
2023-02-22 | 456
2017-06-12 | 217
2008-01-23 | 812
2007-02-18 | 375
2011-01-19 | 207
2007-12-22 | 863
2001-04-22 | 966
2002-03-09 | 927
2007-03-28 | 599
2016-11-22 | 424
2011-12-21 | 218
2016-02-23 | 303
2001-01-15 | 434
2009-09-22 | 62
2004-03-26 | 557
2016-02-13 | 300
2023-09-25 | 66
2010-10-27 | 749
2001-12-20 | 893
2012-06-09 | 314
2014-11-09 | 300
2009-02-04 | 914
2024-01-28 | 767
2010-04-21 | 561
2006-05-24 | 794
2018-03-08 | 469
2003-11-15 | 17
2001-11-20 | 117
2000-12-11 | 811
2007-06-02 | 183
2006-01-24 | 318
2008-08-16 | 439
2016-12-14 | 136
2008-05-18 | 286
2016-09-04 | 767
2011-04-25 | 663
2020-03-16 | 655
2014-09-23 | 72
2001-02-24 | 309
2012-07-17 | 555
2008-07-04 | 866
2014-06-17 | 157
2023-05-21 | 311
2022-02-12 | 269
2015-11-13 | 307
2004-12-16 | 455
2008-11-09 | 473
2020-10-13 | 930
2005-01-02 | 69
2023-10-16 | 746
2013-08-02 | 312
2014-01-15 | 832
2013-03-16 | 245
2000-11-13 | 286
2018-10-24 | 738
2011-04-09 | 641
2013-02-03 | 636
2021-10-23 | 636
2020-09-14 | 161
2007-08-06 | 771
2016-01-25 | 419
2007-05-26 | 700
2012-09-27 | 975
2009-03-25 | 223
2005-08-12 | 803
2022-11-16 | 169
2019-09-16 | 26
2021-01-26 | 365
2015-06-05 | 572
2013-02-01 | 527
2011-11-12 | 20
2001-12-04 | 556
2004-08-28 | 879
2007-08-21 | 603
2014-12-14 | 163
2012-12-01 | 977
2000-05-26 | 938
2005-10-15 | 866
2016-10-23 | 867
2019-11-17 | 999
2020-12-23 | 802
2013-07-10 | 530
2014-11-06 | 826
2019-02-16 | 222
2012-01-09 | 94
2008-11-13 | 576
2024-07-04 | 444
2011-08-20 | 433
2009-10-08 | 49
2003-01-12 | 17
2008-05-08 | 304
2024-11-19 | 138
2008-12-25 | 43
2017-01-08 | 669
2024-12-18 | 887
2013-09-22 | 749
2010-09-20 | 940
2003-03-03 | 688
2005-10-05 | 256
2008-04-20 | 318
2010-04-15 | 279
2001-02-21 | 27
2023-02-27 | 87
2002-08-21 | 14
2021-08-04 | 101
2018-02-06 | 425
2001-10-10 | 34
2004-01-02 | 266
2008-04-07 | 284
2023-07-20 | 149
2016-10-13 | 45
2015-09-09 | 13
2012-12-19 | 482
2013-12-16 | 514
2013-01-22 | 393
2019-11-16 | 777
2000-02-22 | 425
2010-09-23 | 776
2005-07-14 | 170
2012-06-20 | 999
2004-02-10 | 344
2004-01-12 | 293
2007-05-15 | 401
2020-02-27 | 447
2011-12-01 | 123
2023-04-04 | 729
2009-09-20 | 196
2010-12-24 | 314
2011-09-16 | 341
2022-11-03 | 505
2011-01-23 | 108
2000-10-24 | 88
2013-12-28 | 512
2001-07-26 | 188
2014-05-21 | 249
2006-09-28 | 68
2014-11-14 | 489
2000-08-03 | 538
2000-09-03 | 252
2020-02-06 | 534
2010-09-23 | 263
2021-08-16 | 310
2010-05-24 | 467
2022-11-24 | 488
2005-09-10 | 605
2024-12-25 | 574
2003-07-15 | 673
2000-04-08 | 85
2003-10-21 | 199
2023-01-22 | 784
2015-05-20 | 164
2023-03-25 | 703
2017-07-18 | 941
2005-02-12 | 233
2001-02-20 | 51
2019-07-17 | 397
2003-10-17 | 76
2014-06-09 | 329
2002-08-14 | 475
2005-10-04 | 147
2006-09-25 | 489
2001-12-11 | 704
2007-06-25 | 326
2004-01-20 | 632
2008-04-25 | 422
2003-06-04 | 5
2013-05-09 | 746
2023-12-18 | 981
2007-03-15 | 960
2022-10-14 | 106
2005-10-17 | 734
2017-12-03 | 451
2005-04-02 | 658
2004-06-12 | 844
2006-05-07 | 779
2015-09-18 | 823
2024-04-04 | 923
2003-05-27 | 711
2021-07-02 | 591
2024-05-23 | 204
2024-04-16 | 403
2002-03-04 | 634
2005-03-26 | 346
2003-03-02 | 604
2014-05-04 | 294
2007-10-10 | 30
2001-04-22 | 102
2021-04-07 | 670
2014-10-26 | 343
2006-09-02 | 886
2016-08-21 | 296
2000-06-05 | 139
2014-09-27 | 923
2018-08-06 | 469
2019-04-04 | 617
2021-03-28 | 337
2005-01-10 | 911
2016-03-11 | 7
2007-11-25 | 135
2019-01-15 | 10
2015-05-22 | 434
2004-11-20 | 150
2017-12-25 | 516
2011-08-10 | 216
2024-03-21 | 265
2024-03-21 | 706
2018-01-06 | 612
2014-09-03 | 581
2007-04-12 | 788
2023-04-04 | 367
2002-04-28 | 915
2018-06-24 | 642
2000-08-08 | 224
2020-05-24 | 14
2016-05-19 | 57
2021-02-12 | 881
2012-03-18 | 62
2006-05-11 | 783
2019-02-07 | 838
2006-07-05 | 434
2022-09-15 | 443
2005-10-10 | 196
2020-12-23 | 418
2017-10-08 | 657
2003-10-20 | 585
2004-06-13 | 949
2021-04-20 | 977
2005-08-16 | 802
2015-11-22 | 447
2015-03-21 | 837
2023-07-13 | 990
2022-08-04 | 802
2001-04-12 | 806
2022-01-20 | 795
2006-07-22 | 888
2017-09-07 | 985
2010-01-05 | 26
2000-05-24 | 648
2003-08-12 | 877
2004-07-21 | 255
2009-08-14 | 634
2004-05-02 | 462
2014-07-15 | 632
2018-06-22 | 753
2010-02-12 | 135
2005-04-01 | 860
2018-12-07 | 197
2017-11-22 | 179
2014-11-06 | 421
2012-03-24 | 153
2001-11-02 | 944
2006-07-22 | 68
2008-06-20 | 338
2001-08-15 | 346
2016-09-21 | 584
2008-10-12 | 248
2019-05-02 | 658
2024-09-25 | 375
2017-10-04 | 525
2006-02-02 | 564
2023-10-19 | 726
2013-09-21 | 307
2014-01-12 | 799
2021-07-20 | 293
2013-01-04 | 512
2000-12-17 | 519
2017-04-02 | 825
2005-07-18 | 830
2012-12-05 | 628
2022-06-04 | 188
2001-03-09 | 675
2015-04-13 | 878
2006-12-27 | 133
2014-11-05 | 508
2021-06-22 | 526
2013-11-10 | 475
2021-06-12 | 868
2000-07-10 | 252
2024-02-04 | 864
2007-12-23 | 888
2018-06-22 | 609
2023-11-14 | 769
2023-07-05 | 411
2007-10-20 | 353
2024-03-11 | 925
2014-12-22 | 765
2001-05-27 | 108
2005-01-26 | 925
2017-11-16 | 141
2021-05-19 | 120
2013-11-20 | 795
2017-03-06 | 242
2023-04-24 | 662
2006-09-04 | 382
2006-06-27 | 911
2015-08-21 | 807
2012-12-13 | 958
2007-04-07 | 647
2023-11-15 | 741
2017-08-04 | 365
2022-07-16 | 780
2002-12-23 | 758
2022-02-10 | 462
2023-02-11 | 462
2012-11-02 | 421
2012-12-25 | 311
2021-07-01 | 714
2012-04-28 | 936
2016-08-02 | 143
2020-08-02 | 242
2015-11-06 | 489
2012-12-08 | 824
2003-01-14 | 791
2007-02-15 | 205
2005-03-04 | 94
2018-04-11 | 134
2010-08-18 | 132
2006-11-27 | 271
2008-12-05 | 695
2010-05-05 | 416
2019-10-04 | 828
2008-10-03 | 15
2019-06-10 | 412
2006-12-19 | 818
2016-12-23 | 274
2011-06-06 | 269
2006-03-25 | 219
2005-01-12 | 326
2008-03-24 | 441
2007-10-25 | 726
2023-06-19 | 855
2008-01-06 | 999
2015-05-22 | 676
2003-12-14 | 409
2008-06-17 | 15
2006-08-02 | 164
2011-01-06 | 720
2016-10-27 | 940
2007-05-28 | 442
2024-05-27 | 239
2023-04-12 | 801
2015-01-12 | 475
2009-04-15 | 740
2011-01-13 | 24
2007-06-10 | 774
2005-04-23 | 12
2003-06-07 | 804
2006-09-17 | 182
2018-12-20 | 258
2007-03-27 | 166
2015-05-11 | 953
2008-11-02 | 441
2004-03-04 | 409
2016-10-10 | 746
2017-12-07 | 175
2005-07-10 | 848
2014-10-15 | 246
2012-01-01 | 329
2021-07-15 | 881
2013-09-11 | 967
2009-06-05 | 952
2020-02-19 | 312
2009-06-25 | 964
2024-06-09 | 565
2013-12-28 | 778
2019-04-12 | 992
2024-03-27 | 189
2004-09-17 | 40
2013-01-02 | 960
2016-04-14 | 226
2021-10-27 | 248
2012-08-14 | 553
2007-10-28 | 553
2004-07-23 | 206
2007-05-08 | 886
2018-05-20 | 758
2017-01-24 | 934
2015-01-01 | 312
2009-07-01 | 823
2011-02-21 | 795
2000-08-10 | 607
2000-12-18 | 382
2017-09-18 | 987
2016-05-19 | 309
2018-06-20 | 783
2011-08-24 | 970
2009-04-22 | 571
2008-07-07 | 435
2008-04-03 | 783
2012-12-03 | 981
2018-12-26 | 584
2008-12-18 | 451
2007-09-27 | 693
2020-11-24 | 405
2016-05-17 | 774
2009-03-03 | 320
2010-05-28 | 724
2012-06-15 | 932
2008-04-05 | 743
2019-11-07 | 626
2002-10-24 | 198
2017-03-08 | 208
2023-12-12 | 233
2000-06-06 | 387
2003-05-01 | 17
2005-11-26 | 390
2001-07-15 | 995
2007-09-26 | 534
2013-05-17 | 980
2007-04-10 | 880
2022-05-02 | 300
2002-03-24 | 682
2006-04-09 | 361
2000-06-08 | 926
2019-02-22 | 751
2018-07-07 | 731
2017-11-21 | 924
2014-02-26 | 436
2010-03-21 | 14
2020-09-17 | 76
2004-01-26 | 305
2002-01-04 | 273
2007-10-06 | 400
2003-08-12 | 346
2014-08-15 | 203
2006-08-09 | 41
2006-01-04 | 803
2004-01-24 | 784
2004-01-06 | 306
2016-01-21 | 98
2006-02-23 | 985
2024-07-24 | 413
2008-06-22 | 90
2014-06-24 | 247
2010-08-27 | 842
2022-02-15 | 903
2005-12-07 | 621
2018-03-05 | 325
2001-07-19 | 775
2006-02-25 | 490
2002-10-17 | 143
2016-08-15 | 752
2008-01-23 | 5
2023-09-10 | 430
2018-08-13 | 138
2015-01-20 | 768
2021-02-24 | 655
2022-12-06 | 177
2016-02-05 | 7
2021-08-04 | 855
2003-10-09 | 929
2008-06-28 | 28
2021-04-24 | 261
2012-07-02 | 286
2008-05-02 | 282
2010-11-24 | 953
2017-05-05 | 63
2018-01-27 | 698
2010-08-20 | 871
2004-08-04 | 901
2002-03-23 | 342
2024-05-25 | 509
2024-10-28 | 236
2007-08-26 | 226
2010-07-02 | 930
2007-09-25 | 519
2018-01-07 | 999
2024-07-13 | 401
2010-08-04 | 109
2017-04-19 | 891
2017-07-01 | 651
2019-06-26 | 804
2000-12-11 | 209
2006-03-06 | 474
2024-04-26 | 973
2017-03-20 | 878
2022-11-28 | 564
2021-07-16 | 190
2001-08-27 | 197
2005-12-18 | 832
2017-08-23 | 725
2003-08-28 | 180
2023-02-14 | 468
2005-09-11 | 652
2003-02-09 | 249
2024-12-16 | 827
2007-06-01 | 564
2007-06-25 | 351
2016-03-26 | 322
2015-01-15 | 916
2005-04-05 | 460
2013-03-21 | 591
2019-09-09 | 819
2004-04-27 | 663
2017-12-04 | 26
2000-08-10 | 569
2018-11-08 | 735
2010-06-16 | 440
2004-04-22 | 344
2021-02-08 | 293
2000-12-05 | 806
2013-07-06 | 432
2010-05-03 | 238
2002-08-20 | 845
2019-07-14 | 429
2024-09-26 | 955
2001-11-17 | 849
2017-04-23 | 294
2019-03-17 | 234
2019-02-15 | 906
2021-05-17 | 48
2015-12-03 | 361
2005-08-15 | 556
2017-01-17 | 495
2013-01-06 | 382
2001-12-09 | 522
2023-01-21 | 867
2024-03-22 | 722
2002-11-24 | 970
2023-10-12 | 631
2000-07-16 | 367
2013-04-08 | 676
2015-09-12 | 967
2001-12-18 | 901
2016-07-21 | 265
2022-03-21 | 975
2016-04-18 | 441
2005-09-25 | 732
2004-05-20 | 644
2013-03-10 | 879
2003-09-15 | 682
2021-12-12 | 387
2014-09-02 | 362
2002-06-02 | 170
2008-07-20 | 640
2018-09-09 | 773
2000-12-18 | 15
2015-03-19 | 420
2003-01-03 | 50
2011-03-26 | 825
2021-07-28 | 100
2016-01-03 | 299
2016-02-12 | 885
2023-08-11 | 973
2012-04-22 | 329
2001-04-02 | 804
2009-09-03 | 572
2023-05-22 | 96
2017-10-09 | 634
2019-03-26 | 788
2005-10-22 | 729
2015-08-27 | 727
2018-04-13 | 444
2010-03-14 | 719
2016-12-20 | 716
2001-09-05 | 594
2004-01-01 | 199
2007-10-08 | 637
2017-01-07 | 683
2024-06-27 | 917
2020-08-15 | 207
2006-08-23 | 99
2016-10-24 | 870
2010-08-01 | 291
2016-01-11 | 925
2013-06-27 | 408
2020-10-12 | 944
2010-10-23 | 630
2001-09-07 | 57
2016-01-17 | 309
2011-08-08 | 648
2002-12-12 | 345
2016-03-19 | 5
2013-06-22 | 861
2022-09-26 | 632
2011-12-11 | 790
2001-01-04 | 542
2023-01-09 | 311
2006-04-16 | 334
2006-07-24 | 122
2009-03-04 | 700
2018-01-10 | 65
2000-07-06 | 514
2015-12-01 | 741
2018-12-25 | 741
2011-09-01 | 243
2000-12-14 | 306
2013-09-18 | 998
2016-09-11 | 861
2003-04-27 | 253
2002-04-16 | 419
2014-12-02 | 107
2002-06-21 | 490
2014-05-02 | 916
2015-11-12 | 228
2002-05-23 | 645
2014-05-16 | 769
2014-10-28 | 217
2011-11-01 | 400
2018-02-16 | 197
2002-08-20 | 343
2011-10-13 | 926
2012-08-23 | 114
2014-06-05 | 103
2015-08-10 | 305
2004-09-23 | 165
2017-11-26 | 660
2016-05-10 | 718
2010-06-27 | 146
2018-07-09 | 105
2009-04-17 | 348
2020-09-16 | 137
2003-09-11 | 707
2024-09-22 | 19
2010-03-28 | 951
2019-02-06 | 754
2009-08-02 | 104
2011-06-22 | 970
2012-10-23 | 384
2017-11-27 | 120
2023-05-13 | 75
2012-02-03 | 572
2020-06-08 | 466
2012-01-22 | 448
2011-07-13 | 497
2007-03-25 | 520
2022-03-01 | 65
2010-03-26 | 411
2022-10-27 | 136
2020-01-21 | 318
2005-12-05 | 368
2008-10-21 | 571
2012-10-14 | 95
2010-06-08 | 434
2004-12-12 | 640
2004-10-16 | 153
2006-06-22 | 877
2019-10-12 | 526
2011-08-15 | 171
2018-08-16 | 280
2011-09-24 | 323
2005-11-10 | 784
2022-02-13 | 328
2000-12-02 | 456
2018-07-02 | 889
2023-05-13 | 459
2014-03-19 | 309
2002-10-14 | 565
2014-06-21 | 294
2017-03-16 | 689
2007-04-06 | 957
2012-07-22 | 455
2024-12-22 | 499
2006-10-03 | 247
2000-02-05 | 853
2016-11-07 | 908
2021-08-27 | 938
2007-02-17 | 616
2016-02-10 | 228
2002-11-20 | 228
2016-09-17 | 825
2020-03-01 | 621
2004-02-07 | 998
2008-01-23 | 54
2007-01-21 | 264
2021-01-25 | 287
2003-06-12 | 282
2000-11-15 | 341
2012-11-15 | 832
2004-04-26 | 960
2024-12-23 | 107
2003-09-26 | 835
2004-06-17 | 475
2013-09-11 | 616
2017-02-27 | 394
2012-01-24 | 574
2001-03-28 | 980
2022-01-09 | 473
2017-04-13 | 720
2017-10-20 | 496
2006-08-20 | 244
2019-10-17 | 238
2020-03-17 | 358
2021-04-01 | 574
2000-04-07 | 874
2002-07-24 | 396
2022-08-01 | 917
2001-04-18 | 83
2010-06-08 | 131
2001-01-26 | 649
2004-10-24 | 577
2024-04-24 | 102
2010-06-09 | 239
2004-01-16 | 1
2003-04-11 | 680
2005-05-20 | 917
2023-11-05 | 651
2011-06-09 | 41
2024-08-07 | 899
2007-03-18 | 342
2004-10-26 | 83
2001-09-22 | 257
2023-04-10 | 853
2016-01-16 | 516
2023-04-13 | 885
2016-09-07 | 415
2011-09-23 | 543
2020-12-02 | 550
2022-11-22 | 650
2013-07-04 | 761
2005-05-15 | 873
2000-10-27 | 799
2009-03-09 | 202
2011-07-02 | 674
2014-01-22 | 637
2003-03-28 | 652
2001-05-04 | 714
2020-03-24 | 725
2011-03-15 | 711
2006-05-11 | 792
2004-07-27 | 93
2016-05-12 | 183
2000-06-25 | 903
2020-04-21 | 824
2004-12-23 | 126
2000-07-04 | 236
2012-07-17 | 395
2017-03-13 | 449
2013-03-11 | 681
2023-02-21 | 98
2000-05-23 | 198
2020-11-19 | 927
2000-01-06 | 302
2007-06-28 | 846
2007-04-15 | 201
2003-03-15 | 118
2018-09-25 | 519
2006-01-06 | 908
2003-08-23 | 800
2012-09-12 | 114
2022-06-02 | 79
2011-05-03 | 745
2024-09-15 | 204
2004-10-20 | 674
2020-12-18 | 403
2016-12-25 | 896
2011-07-06 | 776
2005-05-11 | 52
2005-08-28 | 243
2021-10-21 | 170
2008-12-04 | 639
2015-07-07 | 137
2000-04-18 | 16
2020-02-02 | 509
2004-03-18 | 634
2013-12-23 | 296
2016-07-24 | 562
2012-09-26 | 621
2023-01-01 | 515
2012-07-09 | 387
2011-06-12 | 456
2000-01-22 | 430
2009-03-25 | 425
2007-12-18 | 725
2006-05-04 | 668
2021-09-22 | 771
2011-03-15 | 750
2005-12-22 | 966
2009-10-28 | 235
2017-05-10 | 304
2020-10-22 | 529
2013-11-03 | 569
2016-02-19 | 315
2018-04-19 | 154
2008-06-26 | 666
2014-07-09 | 148
2016-04-16 | 609
2002-09-18 | 899
2009-11-13 | 722
2021-11-25 | 562
2000-03-22 | 193
2011-05-17 | 247
2014-02-06 | 353
2001-06-14 | 343
2009-06-05 | 861
2014-06-13 | 823
2011-05-27 | 359
2022-03-22 | 149
2022-08-28 | 185
2015-04-01 | 156
2002-06-10 | 703
2022-11-27 | 308
2001-03-10 | 941
2021-02-21 | 834
2021-11-22 | 395
2002-04-01 | 276
2016-08-19 | 733
2011-11-06 | 338
2023-11-07 | 947
2012-01-16 | 416
2022-09-26 | 118
2007-10-18 | 230
2013-07-02 | 692
2017-06-22 | 935
2013-04-01 | 451
2008-10-19 | 381
2009-05-01 | 124
2003-04-05 | 175
2011-06-15 | 120
2024-08-03 | 914
2001-04-16 | 119
2001-05-11 | 666
2013-08-02 | 148
2009-12-19 | 644
2018-07-21 | 124
2023-05-28 | 209
2011-02-23 | 687
2023-09-27 | 402
2010-06-14 | 913
2016-04-16 | 256
2004-09-13 | 339
2008-03-28 | 103
2001-12-12 | 699
2015-12-25 | 376
2001-03-24 | 425
2002-02-16 | 687
2005-09-13 | 771
2006-12-04 | 686
2004-01-10 | 887
2020-05-04 | 623
2017-11-03 | 634
2024-04-23 | 626
2004-10-20 | 556
2022-03-24 | 429
2009-08-14 | 317
2003-05-20 | 658
2012-09-14 | 435
2021-09-23 | 315
2011-10-22 | 260
2020-08-07 | 249
2016-06-23 | 940
2023-10-06 | 209
2024-03-04 | 379
2003-07-22 | 867
2017-12-07 | 763
2002-06-16 | 338
2021-01-12 | 818
2019-06-12 | 837
2006-02-18 | 406
2002-03-17 | 928
2021-04-24 | 924
2004-06-16 | 696
2009-03-17 | 863
2011-12-07 | 309
2021-02-20 | 315
2021-03-21 | 877
2020-10-25 | 47
2007-05-28 | 905
2022-07-18 | 828
2006-01-10 | 667
2020-10-04 | 281
2005-02-19 | 851
2019-02-28 | 692
2012-04-23 | 684
2007-07-16 | 789
2010-07-27 | 909
2019-08-02 | 728
2024-11-28 | 970
2003-11-16 | 883
2019-03-12 | 65
2011-03-27 | 175
2004-09-12 | 286
2013-11-28 | 400
2002-10-26 | 749
2021-07-18 | 548
2015-09-27 | 668
2005-06-17 | 626
2015-08-09 | 579
2020-03-07 | 226
2007-03-22 | 72
2012-05-05 | 317
2014-06-23 | 762
2010-12-11 | 952
2017-01-06 | 974
2002-02-18 | 969
2016-10-01 | 113
2022-12-20 | 281
2002-01-10 | 289
2020-02-03 | 911
2016-05-02 | 953
2019-05-07 | 687
2014-04-26 | 466
2006-11-25 | 624
2009-01-06 | 706
2022-01-28 | 724
2010-09-11 | 482
2023-05-02 | 939
2001-07-06 | 620
2000-04-28 | 567
2005-06-26 | 138
2014-02-07 | 251
2012-04-10 | 909
2010-06-11 | 320
2018-01-11 | 619
2003-12-03 | 81
2016-04-07 | 368
2004-10-28 | 336
2011-10-23 | 378
2019-01-10 | 356
2022-03-19 | 183
2016-09-20 | 985
2008-03-01 | 688
2007-07-27 | 523
2020-01-05 | 976
2012-04-22 | 924
2000-08-27 | 995
2011-04-28 | 983
2000-02-03 | 569
2002-03-19 | 585
2007-03-23 | 941
2003-01-10 | 398
2024-06-16 | 461
2015-05-14 | 93
2010-12-25 | 371
2001-12-24 | 304
2017-10-22 | 94
2018-04-17 | 927
2016-07-10 | 369
2010-07-01 | 34
2022-08-24 | 339
2014-02-01 | 474
2024-05-15 | 3
2022-06-24 | 889
2024-05-24 | 970
2011-12-14 | 952
2004-03-02 | 839
2004-06-14 | 903
2017-02-28 | 583
2004-08-27 | 578
2008-05-18 | 380
2007-01-22 | 883
2020-05-14 | 83
2001-04-04 | 405
2021-06-26 | 378
2006-11-10 | 551
2016-01-03 | 145
2010-05-13 | 268
2000-02-05 | 609
2002-10-06 | 374
2000-03-27 | 901
2001-02-04 | 23
2008-01-14 | 817
2003-03-09 | 622
2015-03-28 | 575
2024-08-28 | 199
2007-04-14 | 159
2012-11-06 | 337
2002-12-24 | 506
2014-11-18 | 799
2008-11-01 | 936
2020-01-15 | 635
2016-03-11 | 590
2000-10-22 | 134
2021-11-18 | 360
2006-08-11 | 661
2024-06-12 | 415
2016-05-24 | 749
2009-12-02 | 54
2020-09-03 | 63
2001-05-06 | 851
2008-03-23 | 906
2024-08-04 | 757
2016-10-15 | 93
2008-10-17 | 849
2014-12-27 | 75
2011-04-15 | 131
2008-01-27 | 209
2001-12-02 | 434
2022-04-10 | 498
2009-05-09 | 953
2004-07-23 | 587
2020-11-21 | 709
2007-03-02 | 593
2000-12-05 | 309
2016-11-15 | 567
2023-08-03 | 222
2007-12-06 | 769
2009-02-03 | 340
2011-01-04 | 431
2024-08-02 | 8
2005-07-10 | 530
2024-06-16 | 40
2005-07-12 | 880
2016-06-20 | 676
2012-01-14 | 423
2009-08-12 | 620
2014-07-05 | 313
2011-02-03 | 618
2004-12-10 | 128
2013-05-09 | 68
2002-04-18 | 396
2018-05-25 | 857
2005-02-10 | 141
2011-05-06 | 675
2016-02-25 | 604
2016-03-12 | 645
2023-01-26 | 411
2016-02-12 | 819
2023-01-16 | 918
2009-08-04 | 116
2006-09-26 | 544
2007-12-24 | 948
2015-08-13 | 7
2005-08-17 | 680
2001-11-12 | 620
2023-11-08 | 548
2003-07-19 | 239
2020-07-13 | 153
2006-02-26 | 863
2013-09-08 | 929
2010-01-17 | 217
2020-05-22 | 399
2020-05-08 | 846
2013-11-11 | 966
2016-06-06 | 813
2013-06-19 | 569
2006-04-02 | 271
2014-05-13 | 574
2018-01-05 | 916
2006-02-16 | 851
2005-11-14 | 293
2019-05-08 | 312
2013-09-26 | 928
2009-08-10 | 17
2012-11-21 | 501
2010-10-16 | 655
2004-12-04 | 462
2011-03-27 | 291
2022-04-25 | 716
2011-12-25 | 576
2015-10-13 | 149
2000-07-19 | 814
2015-12-20 | 627
2023-04-16 | 329
2014-11-13 | 575
2020-03-27 | 17
2023-03-19 | 37
2001-07-18 | 417
2020-07-19 | 920
2001-06-12 | 516
2019-07-01 | 244
2024-12-02 | 516
2012-06-16 | 782
2004-07-21 | 405
2016-07-11 | 518
2000-04-08 | 620
2004-10-18 | 405
2017-01-19 | 238
2009-03-11 | 936
2024-05-09 | 238
2006-04-18 | 413
2007-10-15 | 726
2009-05-01 | 411
2021-12-01 | 953
2013-02-19 | 731
2009-09-26 | 695
2004-01-28 | 655
2018-12-07 | 449
2006-12-19 | 240
2015-05-23 | 499
2019-07-07 | 368
2020-07-02 | 534
2000-08-10 | 884
2016-11-13 | 122
2019-12-11 | 362
2001-09-21 | 682
2014-03-23 | 379
2011-02-23 | 407
2005-05-12 | 953
2014-01-08 | 414
2007-09-12 | 200
2019-12-11 | 489
2000-01-28 | 201
2022-08-04 | 63
2021-07-11 | 509
2003-05-01 | 610
2015-05-20 | 656
2021-07-27 | 28
2008-06-01 | 605
2006-12-07 | 507
2003-10-09 | 128
2019-01-12 | 467
2008-03-17 | 261
2010-09-24 | 527
2019-08-28 | 541
2014-07-26 | 400
2002-11-14 | 984
2005-12-28 | 760
2004-04-21 | 173
2022-05-25 | 5
2018-09-11 | 780
2017-07-25 | 261
2004-04-11 | 170
2024-09-07 | 777
2005-08-18 | 335
2009-05-20 | 239
2005-01-05 | 3
2018-10-13 | 538
2000-12-19 | 642
2021-03-09 | 802
2024-03-13 | 623
2011-04-05 | 416
2001-02-20 | 313
2017-12-05 | 273
2014-05-05 | 359
2000-09-10 | 151
2017-08-18 | 788
2000-02-23 | 424
2012-12-28 | 650
2012-09-04 | 40
2013-07-02 | 783
2000-10-09 | 16
2001-09-12 | 351
2020-09-15 | 288
2019-05-01 | 794
2003-12-07 | 917
2011-02-05 | 448
2019-08-21 | 435
2011-03-23 | 287
2001-07-16 | 377
2008-04-22 | 630
2005-04-15 | 551
2012-04-26 | 41
2022-04-03 | 708
2012-11-09 | 358
2017-01-22 | 79
2017-08-15 | 994
2014-10-04 | 299
2004-09-03 | 412
2015-09-12 | 27
2005-10-13 | 377
2005-12-22 | 869
2009-06-01 | 827
2021-02-07 | 540
2014-01-27 | 78
2024-03-11 | 106
2014-05-11 | 154
2016-10-03 | 224
2023-03-14 | 831
2012-08-01 | 999
2015-05-23 | 38
2004-09-16 | 743
2012-10-22 | 113
2002-04-16 | 842
2019-10-05 | 888
2000-07-05 | 473
2014-06-13 | 226
2008-06-10 | 849
2012-08-28 | 291
2014-07-19 | 603
2011-01-26 | 63
2015-01-06 | 787
2001-07-04 | 301
2013-12-11 | 677
2004-12-25 | 13
2013-06-03 | 777
2010-02-26 | 76
2020-12-05 | 908
2017-02-16 | 535
2008-10-19 | 711
2008-10-01 | 971
2011-12-06 | 340
2022-02-22 | 62
2013-12-28 | 975
2021-05-09 | 293
2016-09-10 | 83
2004-09-15 | 814
2001-01-03 | 236
2018-11-01 | 129
2006-10-11 | 303
2020-04-10 | 260
2022-02-09 | 820
2017-01-06 | 533
2022-03-18 | 853
2015-04-04 | 944
2011-10-21 | 929
2013-01-04 | 169
2003-02-18 | 823
2010-11-13 | 559
2024-09-12 | 917
2012-09-03 | 36
2012-08-10 | 53
2013-01-10 | 999
2006-02-21 | 946
2020-08-04 | 275
2022-01-24 | 685
2008-12-25 | 582
2011-01-12 | 575
2022-07-16 | 387
2000-09-05 | 488
2014-10-12 | 622
2018-09-17 | 940
2009-09-01 | 384
2001-04-02 | 811
2006-06-03 | 817
2020-02-13 | 870
2024-08-22 | 677
2011-06-26 | 375
2013-02-27 | 156
2002-03-18 | 936
2004-10-17 | 283
2007-10-23 | 238
2009-09-20 | 456
2015-04-03 | 41
2008-08-07 | 769
2007-05-21 | 822
2018-03-12 | 70
2013-01-07 | 367
